timestamp,source,client_ip,method,path,status,bytes_sent,referer,user_agent,level,latency_ms,user,msg,hostname,verdict,src_ip,dst_ip,proto,spt,dpt,raw_line,parse_ok,parse_error
2026-01-07 16:10:08+00:00,nginx,67.52.116.121,GET,/api/v1/items,200.0,1345.0,https://example.com/,Mozilla/5.0 (X11; Linux x86_64),,,,,,,,,,,,"67.52.116.121 - - [07/Jan/2026:16:10:08 +0000] ""GET /api/v1/items HTTP/1.1"" 200 1345 ""https://example.com/"" ""Mozilla/5.0 (X11; Linux x86_64)""",True,
2026-01-07 16:10:10+00:00,nginx,61.172.104.124,GET,/static/app.js,200.0,8765.0,-,curl/8.4.0,,,,,,,,,,,,"61.172.104.124 - - [07/Jan/2026:16:10:10 +0000] ""GET /static/app.js HTTP/1.1"" 200 8765 ""-"" ""curl/8.4.0""",True,
2026-01-07 16:10:12+00:00,nginx,170.0.245.233,GET,/health,200.0,23.0,-,PostmanRuntime/7.36.1,,,,,,,,,,,,"170.0.245.233 - - [07/Jan/2026:16:10:12 +0000] ""GET /health HTTP/1.1"" 200 23 ""-"" ""PostmanRuntime/7.36.1""",True,
2026-01-07 16:10:14+00:00,nginx,178.176.43.214,GET,/favicon.ico,404.0,512.0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,,"178.176.43.214 - - [07/Jan/2026:16:10:14 +0000] ""GET /favicon.ico HTTP/1.1"" 404 512 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""",True,
2026-01-07 16:10:15+00:00,nginx,165.176.228.207,GET,/search?q=test,200.0,987.0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,,,,,,,,,,"165.176.228.207 - - [07/Jan/2026:16:10:15 +0000] ""GET /search?q=test HTTP/1.1"" 200 987 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""",True,
2026-01-07 16:10:16+00:00,nginx,196.178.186.21,POST,/api/v1/items,204.0,0.0,-,PostmanRuntime/7.36.1,,,,,,,,,,,,"196.178.186.21 - - [07/Jan/2026:16:10:16 +0000] ""POST /api/v1/items HTTP/1.1"" 204 0 ""-"" ""PostmanRuntime/7.36.1""",True,
2026-01-07 16:10:17+00:00,nginx,67.52.116.121,GET,/login,401.0,345.0,-,Mozilla/5.0 (X11; Linux x86_64),,,,,,,,,,,,"67.52.116.121 - - [07/Jan/2026:16:10:17 +0000] ""GET /login HTTP/1.1"" 401 345 ""-"" ""Mozilla/5.0 (X11; Linux x86_64)""",True,
2026-01-07 16:10:18+00:00,nginx,61.172.104.124,GET,/unknown,500.0,1024.0,-,curl/8.4.0,,,,,,,,,,,,"61.172.104.124 - - [07/Jan/2026:16:10:18 +0000] ""GET /unknown HTTP/1.1"" 500 1024 ""-"" ""curl/8.4.0""",True,
2026-01-07 16:10:18+00:00,nginx,100.79.67.6,POST,/login,401.0,123.0,-,curl/7.68.0,,,,,,,,,,,,"100.79.67.6 - - [07/Jan/2026:16:10:18 +0000] ""POST /login HTTP/1.1"" 401 123 ""-"" ""curl/7.68.0""",True,
2026-01-07 16:10:20+00:00,nginx,110.102.244.228,GET,/home,200.0,4567.0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,,"110.102.244.228 - - [07/Jan/2026:16:10:20 +0000] ""GET /home HTTP/1.1"" 200 4567 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""",True,
2026-01-07 16:10:22+00:00,nginx,100.79.67.6,POST,/auth,403.0,98.0,-,Mozilla/5.0 (compatible; Bot/1.0),,,,,,,,,,,,"100.79.67.6 - - [07/Jan/2026:16:10:22 +0000] ""POST /auth HTTP/1.1"" 403 98 ""-"" ""Mozilla/5.0 (compatible; Bot/1.0)""",True,
2026-01-07 16:10:24+00:00,nginx,56.222.170.23,GET,/about,200.0,2345.0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,,,,,,,,,,"56.222.170.23 - - [07/Jan/2026:16:10:24 +0000] ""GET /about HTTP/1.1"" 200 2345 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""",True,
2026-01-07 16:10:26+00:00,nginx,100.79.67.6,POST,/api/v1/login,401.0,110.0,-,curl/7.68.0,,,,,,,,,,,,"100.79.67.6 - - [07/Jan/2026:16:10:26 +0000] ""POST /api/v1/login HTTP/1.1"" 401 110 ""-"" ""curl/7.68.0""",True,
2026-01-07 16:10:28+00:00,nginx,216.202.237.103,GET,/contact,200.0,3210.0,-,Mozilla/5.0 (X11; Linux x86_64),,,,,,,,,,,,"216.202.237.103 - - [07/Jan/2026:16:10:28 +0000] ""GET /contact HTTP/1.1"" 200 3210 ""-"" ""Mozilla/5.0 (X11; Linux x86_64)""",True,
2026-01-07 16:10:30+00:00,nginx,100.79.67.6,POST,/login,200.0,150.0,-,curl/7.68.0,,,,,,,,,,,,"100.79.67.6 - - [07/Jan/2026:16:10:30 +0000] ""POST /login HTTP/1.1"" 200 150 ""-"" ""curl/7.68.0""",True,
2026-01-07 16:10:31+00:00,nginx,201.43.81.44,GET,/services,200.0,2890.0,-,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),,,,,,,,,,,,"201.43.81.44 - - [07/Jan/2026:16:10:31 +0000] ""GET /services HTTP/1.1"" 200 2890 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X)""",True,
2026-01-07 16:10:32+00:00,nginx,43.14.77.152,GET,/faq,200.0,2100.0,-,Mozilla/5.0 (Linux; Android 10),,,,,,,,,,,,"43.14.77.152 - - [07/Jan/2026:16:10:32 +0000] ""GET /faq HTTP/1.1"" 200 2100 ""-"" ""Mozilla/5.0 (Linux; Android 10)""",True,
2026-01-07 16:10:32+00:00,nginx,130.74.242.169,GET,/blog,200.0,1987.0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,,"130.74.242.169 - - [07/Jan/2026:16:10:32 +0000] ""GET /blog HTTP/1.1"" 200 1987 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""",True,
2026-01-07 16:15:20+00:00,nginx,91.238.232.93,GET,/admin,403.0,512.0,-,Nmap Scripting Engine,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:20 +0000] ""GET /admin HTTP/1.1"" 403 512 ""-"" ""Nmap Scripting Engine""",True,
2026-01-07 16:15:22+00:00,nginx,91.238.232.93,GET,/.git/HEAD,404.0,256.0,-,Nikto/2.1,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:22 +0000] ""GET /.git/HEAD HTTP/1.1"" 404 256 ""-"" ""Nikto/2.1""",True,
2026-01-07 16:15:24+00:00,nginx,91.238.232.93,GET,/api/v1/secret,401.0,128.0,-,Wapiti/2.0,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:24 +0000] ""GET /api/v1/secret HTTP/1.1"" 401 128 ""-"" ""Wapiti/2.0""",True,
2026-01-07 16:15:26+00:00,nginx,91.238.232.93,GET,/wp-login.php,404.0,512.0,-,sqlmap/1.5,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:26 +0000] ""GET /wp-login.php HTTP/1.1"" 404 512 ""-"" ""sqlmap/1.5""",True,
2026-01-07 16:15:28+00:00,nginx,91.238.232.93,GET,/debug,404.0,256.0,-,Masscan/1.0,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:28 +0000] ""GET /debug HTTP/1.1"" 404 256 ""-"" ""Masscan/1.0""",True,
2026-01-07 16:15:30+00:00,nginx,91.238.232.93,POST,/config,403.0,128.0,-,DirBuster/3.0,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:30 +0000] ""POST /config HTTP/1.1"" 403 128 ""-"" ""DirBuster/3.0""",True,
2026-01-07 16:15:31+00:00,nginx,192.168.1.10,GET,/,200.0,612.0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,,"192.168.1.10 - - [07/Jan/2026:16:15:31 +0000] ""GET / HTTP/1.1"" 200 612 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""",True,
2026-01-07 16:15:32+00:00,nginx,203.0.113.5,GET,/robots.txt,200.0,128.0,-,Googlebot/2.1,,,,,,,,,,,,"203.0.113.5 - - [07/Jan/2026:16:15:32 +0000] ""GET /robots.txt HTTP/1.1"" 200 128 ""-"" ""Googlebot/2.1""",True,
2026-01-07 16:15:33+00:00,nginx,91.238.232.93,GET,/config,404.0,256.0,-,ZAP/2.9,,,,,,,,,,,,"91.238.232.93 - - [07/Jan/2026:16:15:33 +0000] ""GET /config HTTP/1.1"" 404 256 ""-"" ""ZAP/2.9""",True,
2026-01-07 16:15:34+00:00,nginx,203.0.113.9,GET,/favicon.ico,301.0,512.0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),,,,,,,,,,,,"203.0.113.9 - - [07/Jan/2026:16:15:34 +0000] ""GET /favicon.ico HTTP/1.1"" 301 512 ""-"" ""Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)""",True,
2026-01-07 16:15:50+00:00,nginx,207.147.66.190,GET,/,200.0,512.0,-,Mozilla/5.0 (compatible; Bot/1.0),,,,,,,,,,,,"207.147.66.190 - - [07/Jan/2026:16:15:50 +0000] ""GET / HTTP/1.1"" 200 512 ""-"" ""Mozilla/5.0 (compatible; Bot/1.0)""",True,
2026-01-07 16:15:55+00:00,nginx,74.203.200.235,GET,/health,429.0,0.0,-,Mozilla/5.0 (compatible; Bot/2.0),,,,,,,,,,,,"74.203.200.235 - - [07/Jan/2026:16:15:55 +0000] ""GET /health HTTP/1.1"" 429 0 ""-"" ""Mozilla/5.0 (compatible; Bot/2.0)""",True,
2026-01-07 16:15:58+00:00,nginx,138.41.85.115,GET,/static,200.0,1024.0,-,Mozilla/5.0 (compatible; Bot/3.0),,,,,,,,,,,,"138.41.85.115 - - [07/Jan/2026:16:15:58 +0000] ""GET /static HTTP/1.1"" 200 1024 ""-"" ""Mozilla/5.0 (compatible; Bot/3.0)""",True,
2026-01-07 16:15:59+00:00,nginx,113.142.70.210,GET,/api/v1/items,503.0,0.0,-,Mozilla/5.0 (compatible; Bot/4.0),,,,,,,,,,,,"113.142.70.210 - - [07/Jan/2026:16:15:59 +0000] ""GET /api/v1/items HTTP/1.1"" 503 0 ""-"" ""Mozilla/5.0 (compatible; Bot/4.0)""",True,
2026-01-07 16:16:01+00:00,nginx,121.142.212.253,GET,/,504.0,0.0,-,Mozilla/5.0 (compatible; Bot/5.0),,,,,,,,,,,,"121.142.212.253 - - [07/Jan/2026:16:16:01 +0000] ""GET / HTTP/1.1"" 504 0 ""-"" ""Mozilla/5.0 (compatible; Bot/5.0)""",True,
2026-01-07 16:16:02+00:00,nginx,207.147.66.190,GET,/health,200.0,256.0,-,Mozilla/5.0 (compatible; Bot/1.0),,,,,,,,,,,,"207.147.66.190 - - [07/Jan/2026:16:16:02 +0000] ""GET /health HTTP/1.1"" 200 256 ""-"" ""Mozilla/5.0 (compatible; Bot/1.0)""",True,
2026-01-07 16:16:03+00:00,nginx,74.203.200.235,GET,/static,429.0,0.0,-,Mozilla/5.0 (compatible; Bot/2.0),,,,,,,,,,,,"74.203.200.235 - - [07/Jan/2026:16:16:03 +0000] ""GET /static HTTP/1.1"" 429 0 ""-"" ""Mozilla/5.0 (compatible; Bot/2.0)""",True,
2026-01-07 16:16:04+00:00,nginx,138.41.85.115,GET,/api/v1/items,200.0,768.0,-,Mozilla/5.0 (compatible; Bot/3.0),,,,,,,,,,,,"138.41.85.115 - - [07/Jan/2026:16:16:04 +0000] ""GET /api/v1/items HTTP/1.1"" 200 768 ""-"" ""Mozilla/5.0 (compatible; Bot/3.0)""",True,
2026-01-07 16:16:04+00:00,nginx,113.142.70.210,GET,/,503.0,0.0,-,Mozilla/5.0 (compatible; Bot/4.0),,,,,,,,,,,,"113.142.70.210 - - [07/Jan/2026:16:16:04 +0000] ""GET / HTTP/1.1"" 503 0 ""-"" ""Mozilla/5.0 (compatible; Bot/4.0)""",True,
2026-01-07 16:16:04+00:00,nginx,121.142.212.253,GET,/health,200.0,128.0,-,Mozilla/5.0 (compatible; Bot/5.0),,,,,,,,,,,,"121.142.212.253 - - [07/Jan/2026:16:16:04 +0000] ""GET /health HTTP/1.1"" 200 128 ""-"" ""Mozilla/5.0 (compatible; Bot/5.0)""",True,
2026-01-07 16:07:48.123000+00:00,api,198.51.100.12,GET,/api/v1/items,200.0,,,,INFO,45.0,alice,ok,,,,,,,,"2026-01-07T16:07:48.123Z level=INFO ip=198.51.100.12 method=GET path=/api/v1/items status=200 latency_ms=45 user=alice msg=""ok""",True,
2026-01-07 16:07:49.456000+00:00,api,203.0.113.9,POST,/api/v1/items,201.0,,,,INFO,120.0,service-account,ok,,,,,,,,"2026-01-07T16:07:49.456Z level=INFO ip=203.0.113.9 method=POST path=/api/v1/items status=201 latency_ms=120 user=service-account msg=""ok""",True,
2026-01-07 16:07:50.789000+00:00,api,198.51.100.12,GET,/api/v1/items/42,404.0,,,,WARN,30.0,alice,not found,,,,,,,,"2026-01-07T16:07:50.789Z level=WARN ip=198.51.100.12 method=GET path=/api/v1/items/42 status=404 latency_ms=30 user=alice msg=""not found""",True,
2026-01-07 16:07:52.012000+00:00,api,203.0.113.9,GET,/api/v1/users,200.0,,,,INFO,60.0,bob,ok,,,,,,,,"2026-01-07T16:07:52.012Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/users status=200 latency_ms=60 user=bob msg=""ok""",True,
2026-01-07 16:07:53.345000+00:00,api,198.51.100.12,DELETE,/api/v1/items/99,500.0,,,,ERROR,200.0,alice,internal error,,,,,,,,"2026-01-07T16:07:53.345Z level=ERROR ip=198.51.100.12 method=DELETE path=/api/v1/items/99 status=500 latency_ms=200 user=alice msg=""internal error""",True,
2026-01-07 16:07:54.678000+00:00,api,203.0.113.9,PUT,/api/v1/items/42,200.0,,,,INFO,80.0,service-account,ok,,,,,,,,"2026-01-07T16:07:54.678Z level=INFO ip=203.0.113.9 method=PUT path=/api/v1/items/42 status=200 latency_ms=80 user=service-account msg=""ok""",True,
2026-01-07 16:07:56.901000+00:00,api,198.51.100.12,GET,/api/v1/items,200.0,,,,INFO,55.0,alice,cache hit,,,,,,,,"2026-01-07T16:07:56.901Z level=INFO ip=198.51.100.12 method=GET path=/api/v1/items status=200 latency_ms=55 user=alice msg=""cache hit""",True,
2026-01-07 16:07:58.234000+00:00,api,203.0.113.9,GET,/api/v1/items/42,200.0,,,,INFO,70.0,bob,ok,,,,,,,,"2026-01-07T16:07:58.234Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/items/42 status=200 latency_ms=70 user=bob msg=""ok""",True,
2026-01-07 16:07:59.567000+00:00,api,198.51.100.12,POST,/api/v1/items,400.0,,,,WARN,25.0,alice,validation error,,,,,,,,"2026-01-07T16:07:59.567Z level=WARN ip=198.51.100.12 method=POST path=/api/v1/items status=400 latency_ms=25 user=alice msg=""validation error""",True,
2026-01-07 16:08:00.890000+00:00,api,203.0.113.9,GET,/api/v1/items,200.0,,,,INFO,65.0,service-account,ok,,,,,,,,"2026-01-07T16:08:00.890Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/items status=200 latency_ms=65 user=service-account msg=""ok""",True,
2026-01-07 16:08:02.482000+00:00,api,63.254.218.199,POST,/login,401.0,,,,ERROR,120.0,unknown,auth failed,,,,,,,,"2026-01-07T16:08:02.482Z level=ERROR ip=63.254.218.199 method=POST path=/login status=401 latency_ms=120 user=unknown msg=""auth failed""",True,
2026-01-07 16:08:03.112000+00:00,api,63.254.218.199,POST,/auth,401.0,,,,ERROR,95.0,john_doe,password invalid,,,,,,,,"2026-01-07T16:08:03.112Z level=ERROR ip=63.254.218.199 method=POST path=/auth status=401 latency_ms=95 user=john_doe msg=""password invalid""",True,
2026-01-07 16:08:04.256000+00:00,api,63.254.218.199,POST,/api/v1/login,403.0,,,,ERROR,150.0,alice,auth failed,,,,,,,,"2026-01-07T16:08:04.256Z level=ERROR ip=63.254.218.199 method=POST path=/api/v1/login status=403 latency_ms=150 user=alice msg=""auth failed""",True,
2026-01-07 16:08:05.789000+00:00,api,63.254.218.199,POST,/login,401.0,,,,ERROR,110.0,,auth failed,,,,,,,,"2026-01-07T16:08:05.789Z level=ERROR ip=63.254.218.199 method=POST path=/login status=401 latency_ms=110 user=- msg=""auth failed""",True,
2026-01-07 16:08:06.345000+00:00,api,63.254.218.199,POST,/auth,401.0,,,,ERROR,80.0,unknown,password invalid,,,,,,,,"2026-01-07T16:08:06.345Z level=ERROR ip=63.254.218.199 method=POST path=/auth status=401 latency_ms=80 user=unknown msg=""password invalid""",True,
2026-01-07 16:08:07.901000+00:00,api,63.254.218.199,POST,/api/v1/login,403.0,,,,ERROR,200.0,bob,auth failed,,,,,,,,"2026-01-07T16:08:07.901Z level=ERROR ip=63.254.218.199 method=POST path=/api/v1/login status=403 latency_ms=200 user=bob msg=""auth failed""",True,
2026-01-07 16:08:09.012000+00:00,api,63.254.218.199,POST,/login,429.0,,,,WARN,300.0,,rate limited,,,,,,,,"2026-01-07T16:08:09.012Z level=WARN ip=63.254.218.199 method=POST path=/login status=429 latency_ms=300 user=- msg=""rate limited""",True,
2026-01-07 16:08:10.456000+00:00,api,63.254.218.199,POST,/login,200.0,,,,INFO,70.0,charlie,ok,,,,,,,,"2026-01-07T16:08:10.456Z level=INFO ip=63.254.218.199 method=POST path=/login status=200 latency_ms=70 user=charlie msg=""ok""",True,
2026-01-07 16:08:12.789000+00:00,api,63.254.218.199,POST,/auth,200.0,,,,INFO,65.0,david,ok,,,,,,,,"2026-01-07T16:08:12.789Z level=INFO ip=63.254.218.199 method=POST path=/auth status=200 latency_ms=65 user=david msg=""ok""",True,
2026-01-07 16:08:15.321000+00:00,api,63.254.218.199,POST,/api/v1/login,401.0,,,,ERROR,140.0,,auth failed,,,,,,,,"2026-01-07T16:08:15.321Z level=ERROR ip=63.254.218.199 method=POST path=/api/v1/login status=401 latency_ms=140 user=- msg=""auth failed""",True,
2026-01-07 16:08:18.112000+00:00,api,21.39.160.88,GET,/api/v1/unknown,404.0,,,,INFO,78.0,,route not found,,,,,,,,"2026-01-07T16:08:18.112Z level=INFO ip=21.39.160.88 method=GET path=/api/v1/unknown status=404 latency_ms=78 user=- msg=""route not found""",True,
2026-01-07 16:08:19.456000+00:00,api,21.39.160.88,GET,/admin,401.0,,,,WARN,112.0,,auth required,,,,,,,,"2026-01-07T16:08:19.456Z level=WARN ip=21.39.160.88 method=GET path=/admin status=401 latency_ms=112 user=- msg=""auth required""",True,
2026-01-07 16:08:20.789000+00:00,api,21.39.160.88,GET,/api/v1/secret,403.0,,,,ERROR,145.0,,blocked,,,,,,,,"2026-01-07T16:08:20.789Z level=ERROR ip=21.39.160.88 method=GET path=/api/v1/secret status=403 latency_ms=145 user=- msg=""blocked""",True,
2026-01-07 16:08:22.034000+00:00,api,21.39.160.88,GET,/api/v1/items,200.0,,,,INFO,34.0,,ok,,,,,,,,"2026-01-07T16:08:22.034Z level=INFO ip=21.39.160.88 method=GET path=/api/v1/items status=200 latency_ms=34 user=- msg=""ok""",True,
2026-01-07 16:08:23.567000+00:00,api,21.39.160.88,GET,/api/v1/items/123,200.0,,,,INFO,29.0,,ok,,,,,,,,"2026-01-07T16:08:23.567Z level=INFO ip=21.39.160.88 method=GET path=/api/v1/items/123 status=200 latency_ms=29 user=- msg=""ok""",True,
2026-01-07 16:08:24.890000+00:00,api,21.39.160.88,GET,/api/v1/items/123?expand=true,200.0,,,,INFO,42.0,,ok,,,,,,,,"2026-01-07T16:08:24.890Z level=INFO ip=21.39.160.88 method=GET path=/api/v1/items/123?expand=true status=200 latency_ms=42 user=- msg=""ok""",True,
2026-01-07 16:08:26.123000+00:00,api,21.39.160.88,POST,/api/v1/items,301.0,,,,INFO,67.0,,redirected,,,,,,,,"2026-01-07T16:08:26.123Z level=INFO ip=21.39.160.88 method=POST path=/api/v1/items status=301 latency_ms=67 user=- msg=""redirected""",True,
2026-01-07 16:08:27.456000+00:00,api,21.39.160.88,GET,/api/v1/items/999,404.0,,,,INFO,55.0,,route not found,,,,,,,,"2026-01-07T16:08:27.456Z level=INFO ip=21.39.160.88 method=GET path=/api/v1/items/999 status=404 latency_ms=55 user=- msg=""route not found""",True,
2026-01-07 16:08:28.789000+00:00,api,21.39.160.88,GET,/api/v1/items/999?admin=true,401.0,,,,WARN,90.0,,auth required,,,,,,,,"2026-01-07T16:08:28.789Z level=WARN ip=21.39.160.88 method=GET path=/api/v1/items/999?admin=true status=401 latency_ms=90 user=- msg=""auth required""",True,
2026-01-07 16:08:30.012000+00:00,api,21.39.160.88,GET,/api/v1/items/999?admin=true&debug=true,403.0,,,,INFO,120.0,,blocked,,,,,,,,"2026-01-07T16:08:30.012Z level=INFO ip=21.39.160.88 method=GET path=/api/v1/items/999?admin=true&debug=true status=403 latency_ms=120 user=- msg=""blocked""",True,
2026-01-07 16:08:33.112000+00:00,api,198.51.100.12,GET,/api/v1/items,200.0,,,,INFO,45.0,alice,ok,,,,,,,,"2026-01-07T16:08:33.112Z level=INFO ip=198.51.100.12 method=GET path=/api/v1/items status=200 latency_ms=45 user=alice msg=""ok""",True,
2026-01-07 16:08:34.256000+00:00,api,203.0.113.9,POST,/api/v1/users,201.0,,,,INFO,120.0,bob,ok,,,,,,,,"2026-01-07T16:08:34.256Z level=INFO ip=203.0.113.9 method=POST path=/api/v1/users status=201 latency_ms=120 user=bob msg=""ok""",True,
2026-01-07 16:08:35.789000+00:00,api,192.0.2.45,GET,/api/v1/items/42,404.0,,,,WARN,30.0,,not found,,,,,,,,"2026-01-07T16:08:35.789Z level=WARN ip=192.0.2.45 method=GET path=/api/v1/items/42 status=404 latency_ms=30 user=- msg=""not found""",True,
2026-01-07 16:08:36.934000+00:00,api,198.51.100.12,GET,/healthz,200.0,,,,INFO,15.0,,ok,,,,,,,,"2026-01-07T16:08:36.934Z level=INFO ip=198.51.100.12 method=GET path=/healthz status=200 latency_ms=15 user=- msg=""ok""",True,
2026-01-07 16:08:38.001000+00:00,api,203.0.113.9,DELETE,/api/v1/items/99,500.0,,,,ERROR,650.0,service-account,internal error,,,,,,,,"2026-01-07T16:08:38.001Z level=ERROR ip=203.0.113.9 method=DELETE path=/api/v1/items/99 status=500 latency_ms=650 user=service-account msg=""internal error""",True,
2026-01-07 16:08:39.456000+00:00,api,192.0.2.45,PUT,/api/v1/items/42,200.0,,,,INFO,78.0,bob,ok,,,,,,,,"2026-01-07T16:08:39.456Z level=INFO ip=192.0.2.45 method=PUT path=/api/v1/items/42 status=200 latency_ms=78 user=bob msg=""ok""",True,
2026-01-07 16:08:40.789000+00:00,api,198.51.100.12,GET,/api/v1/items,200.0,,,,INFO,52.0,alice,cache hit,,,,,,,,"2026-01-07T16:08:40.789Z level=INFO ip=198.51.100.12 method=GET path=/api/v1/items status=200 latency_ms=52 user=alice msg=""cache hit""",True,
2026-01-07 16:08:42.123000+00:00,api,203.0.113.9,POST,/api/v1/users,400.0,,,,WARN,210.0,,validation error,,,,,,,,"2026-01-07T16:08:42.123Z level=WARN ip=203.0.113.9 method=POST path=/api/v1/users status=400 latency_ms=210 user=- msg=""validation error""",True,
2026-01-07 16:08:44.567000+00:00,api,192.0.2.45,GET,/api/v1/items/7,200.0,,,,INFO,33.0,bob,ok,,,,,,,,"2026-01-07T16:08:44.567Z level=INFO ip=192.0.2.45 method=GET path=/api/v1/items/7 status=200 latency_ms=33 user=bob msg=""ok""",True,
2026-01-07 16:08:46.890000+00:00,api,198.51.100.12,GET,/api/v1/items,200.0,,,,INFO,27.0,alice,ok,,,,,,,,"2026-01-07T16:08:46.890Z level=INFO ip=198.51.100.12 method=GET path=/api/v1/items status=200 latency_ms=27 user=alice msg=""ok""",True,
2026-01-07 16:08:48.123000+00:00,api,203.0.113.9,GET,/api/v1/items,200.0,,,,INFO,45.0,alice,ok,,,,,,,,"2026-01-07T16:08:48.123Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/items status=200 latency_ms=45 user=alice msg=""ok""",True,
2026-01-07 16:08:49.456000+00:00,api,198.51.100.4,POST,/api/v1/items,201.0,,,,INFO,112.0,service-account,ok,,,,,,,,"2026-01-07T16:08:49.456Z level=INFO ip=198.51.100.4 method=POST path=/api/v1/items status=201 latency_ms=112 user=service-account msg=""ok""",True,
2026-01-07 16:08:51.789000+00:00,api,192.0.2.10,GET,/api/v1/items/42,404.0,,,,WARN,78.0,bob,not found,,,,,,,,"2026-01-07T16:08:51.789Z level=WARN ip=192.0.2.10 method=GET path=/api/v1/items/42 status=404 latency_ms=78 user=bob msg=""not found""",True,
2026-01-07 16:08:53.012000+00:00,api,203.0.113.9,GET,/api/v1/items/42,200.0,,,,INFO,67.0,alice,ok,,,,,,,,"2026-01-07T16:08:53.012Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/items/42 status=200 latency_ms=67 user=alice msg=""ok""",True,
2026-01-07 16:08:55.345000+00:00,api,198.51.100.4,DELETE,/api/v1/items/99,500.0,,,,ERROR,512.0,service-account,internal error,,,,,,,,"2026-01-07T16:08:55.345Z level=ERROR ip=198.51.100.4 method=DELETE path=/api/v1/items/99 status=500 latency_ms=512 user=service-account msg=""internal error""",True,
2026-01-07 16:08:57.678000+00:00,api,192.0.2.10,PUT,/api/v1/items/42,200.0,,,,INFO,89.0,bob,ok,,,,,,,,"2026-01-07T16:08:57.678Z level=INFO ip=192.0.2.10 method=PUT path=/api/v1/items/42 status=200 latency_ms=89 user=bob msg=""ok""",True,
2026-01-07 16:08:59.901000+00:00,api,203.0.113.9,GET,/api/v1/items,200.0,,,,INFO,34.0,alice,cache hit,,,,,,,,"2026-01-07T16:08:59.901Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/items status=200 latency_ms=34 user=alice msg=""cache hit""",True,
2026-01-07 16:09:00.234000+00:00,api,198.51.100.4,POST,/api/v1/items,400.0,,,,WARN,210.0,service-account,validation error,,,,,,,,"2026-01-07T16:09:00.234Z level=WARN ip=198.51.100.4 method=POST path=/api/v1/items status=400 latency_ms=210 user=service-account msg=""validation error""",True,
2026-01-07 16:09:01.567000+00:00,api,192.0.2.10,GET,/api/v1/items/42,200.0,,,,INFO,58.0,bob,ok,,,,,,,,"2026-01-07T16:09:01.567Z level=INFO ip=192.0.2.10 method=GET path=/api/v1/items/42 status=200 latency_ms=58 user=bob msg=""ok""",True,
2026-01-07 16:09:02.482000+00:00,api,203.0.113.9,GET,/api/v1/items,200.0,,,,INFO,42.0,alice,ok,,,,,,,,"2026-01-07T16:09:02.482Z level=INFO ip=203.0.113.9 method=GET path=/api/v1/items status=200 latency_ms=42 user=alice msg=""ok""",True,
2026-01-07 16:09:02.482000+00:00,api,198.51.100.12,GET,/api/v1/items,200.0,,,,INFO,45.0,alice,ok,,,,,,,,"2026-01-07T16:09:02.482Z level=INFO ip=198.51.100.12 method=GET path=/api/v1/items status=200 latency_ms=45 user=alice msg=""ok""",True,
2026-01-07 16:09:04.123000+00:00,api,203.0.113.9,POST,/api/v1/items,201.0,,,,INFO,112.0,service-account,created,,,,,,,,"2026-01-07T16:09:04.123Z level=INFO ip=203.0.113.9 method=POST path=/api/v1/items status=201 latency_ms=112 user=service-account msg=""created""",True,
2026-01-07 16:09:05.876000+00:00,api,198.51.100.12,GET,/api/v1/items/42,404.0,,,,WARN,30.0,alice,not found,,,,,,,,"2026-01-07T16:09:05.876Z level=WARN ip=198.51.100.12 method=GET path=/api/v1/items/42 status=404 latency_ms=30 user=alice msg=""not found""",True,
